id,title,description,availability,condition,price,sale_price,image_link,link,brand,product_type,custom_label_0,custom_label_1,custom_label_2,messenger_link
136866,"Batterie ricaricabili Q-Connect AAA con cavo USB-C - 750 mAh - 1,5V conf. 4 pz in blister - KF14130","Batterie ricaricabili AAA. Grazie alla loro capacità di 750 mAh e a un voltaggio di 1,5 V sono ideali per tutti i dispositivi elettrici. Le porte USB-C consentono una ricarica facile e veloce, 2 ore circa, permettendo di avere le batterie sempre a disposizione e pronte all'uso. Cavo USB-C incluso per la ricarica in contemporanea di 4 batterie. Confezione composta da 4 pezzi blisterati.",in stock,new,0.00 EUR,21.66 EUR,https://asset.pbs-holding.com/asset/XL/310/2759310.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Batterie%20ricaricabili%20Q-Connect%20AAA%20con%20cavo%20USB-C%20-%20750%20mAh%20-%201%2C5V%20conf.%204%20pz%20in%20blister%20-%20KF14130%20%28SKU%20136866%29%20%E2%80%93%20Prezzo%2021.66%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Servizi generali > Materiale elettrico > Pile e batterie,Servizi generali,Materiale elettrico,Pile e batterie,https://m.me/paperprintsnc
136961,Cucitrice a pinza in metallo Q-Connect max 40 fogli - per punti 24/6-8 e 26/6-8 KF01965,Cucitrice a pinza con una robusta struttura in metallo. Ha una capacità di cucitura fino a 40 fogli. Compatibile con i punti metallici 24/6-8 e 26/6-8. Ha una prodondità di cucitura di 55 mm. Colore: argento.,in stock,new,0.00 EUR,7.15 EUR,https://asset.pbs-holding.com/asset/XL/337/1532337.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Cucitrice%20a%20pinza%20in%20metallo%20Q-Connect%20max%2040%20fogli%20-%20per%20punti%2024/6-8%20e%2026/6-8%20KF01965%20%28SKU%20136961%29%20%E2%80%93%20Prezzo%207.15%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Cucitrici > Cucitrici oltre 15 fogli,Cancelleria,Cucitrici,Cucitrici oltre 15 fogli,https://m.me/paperprintsnc
136969,Nastro per mascheratura Q-Connect 24 mm x 50 m - conf. 12 pezzi - KF01789,Nastro per mascheratura. Ideale per coprire superfici quando si deve pitturare o utilizzare delle vernici spray. Formato 24 mm x 50 m. Spessore 150 ?m. Confezione composta da 12 nastri.,in stock,new,0.00 EUR,12.12 EUR,https://asset.pbs-holding.com/asset/XL/517/2718517.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20per%20mascheratura%20Q-Connect%2024%20mm%20x%2050%20m%20-%20conf.%2012%20pezzi%20-%20KF01789%20%28SKU%20136969%29%20%E2%80%93%20Prezzo%2012.12%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri per mascheratura,Cancelleria,Nastri adesivi,Nastri per mascheratura,https://m.me/paperprintsnc
136970,Nastro per mascheratura Q-Connect - conf. 8 pezzi - 38 mm x 40 m KF17480,Nastro per mascheratura. Ideale per coprire superfici quando si deve pitturare o utilizzare delle vernici spray. Formato 38 mm x 40 m. Spessore 150 ?m. Confezione composta per 8 nastri.,in stock,new,0.00 EUR,16.47 EUR,https://asset.pbs-holding.com/asset/XL/541/2718541.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20per%20mascheratura%20Q-Connect%20-%20conf.%208%20pezzi%20-%2038%20mm%20x%2040%20m%20KF17480%20%28SKU%20136970%29%20%E2%80%93%20Prezzo%2016.47%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri per mascheratura,Cancelleria,Nastri adesivi,Nastri per mascheratura,https://m.me/paperprintsnc
136971,Nastro per mascheratura Q-Connect - conf. 6 pezzi - 50 mm x 40 m KF17481,Nastro per mascheratura. Ideale per coprire superfici quando si deve pitturare o utilizzare delle vernici spray. Formato 50 mm x 40 m. Spessore 150 ?m. Confezione composta da 6 nastri.,in stock,new,0.00 EUR,16.38 EUR,https://asset.pbs-holding.com/asset/XL/559/2718559.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20per%20mascheratura%20Q-Connect%20-%20conf.%206%20pezzi%20-%2050%20mm%20x%2040%20m%20KF17481%20%28SKU%20136971%29%20%E2%80%93%20Prezzo%2016.38%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri per mascheratura,Cancelleria,Nastri adesivi,Nastri per mascheratura,https://m.me/paperprintsnc
136972,Nastro biadesivo 90 ?m Q-Connect - conf. 6 pezzi - 25 mm x 33 m KF02221,"Nastro biadesivo realizzato in vinile resistente con spessore 90 ?m. Formato: 25 mm x 33 m. Ideale per fissare, unire parti e montare. Confezione composta da 6 pezzi.",in stock,new,0.00 EUR,12.09 EUR,https://asset.pbs-holding.com/asset/XL/706/2765706.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20biadesivo%2090%20%3Fm%20Q-Connect%20-%20conf.%206%20pezzi%20-%2025%20mm%20x%2033%20m%20KF02221%20%28SKU%20136972%29%20%E2%80%93%20Prezzo%2012.09%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri biadesivi,Cancelleria,Nastri adesivi,Nastri biadesivi,https://m.me/paperprintsnc
136973,Nastro biadesivo 90 ?m Q-Connect - conf. 6 pezzi - 50 mm x 5 m KF17474,"Nastro biadesivo realizzato in vinile resistente con spessore 90 ?m. Formato: 50 mm x 5 m. Ideale per fissare, unire parti e montare. Confezione composta da 6 pezzi.",in stock,new,0.00 EUR,8.92 EUR,https://asset.pbs-holding.com/asset/XL/715/2765715.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20biadesivo%2090%20%3Fm%20Q-Connect%20-%20conf.%206%20pezzi%20-%2050%20mm%20x%205%20m%20KF17474%20%28SKU%20136973%29%20%E2%80%93%20Prezzo%208.92%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri biadesivi,Cancelleria,Nastri adesivi,Nastri biadesivi,https://m.me/paperprintsnc
136974,Nastro biadesivo 90 ?m Q-Connect - conf. 6 pezzi - 50 mm x 10 m KF17475,"Nastro biadesivo realizzato in vinile resistente con spessore 90 ?m. Formato: 50 mm x 10 m. Ideale per fissare, unire parti e montare. Confezione composta da 6 pezzi.",in stock,new,0.00 EUR,11.54 EUR,https://asset.pbs-holding.com/asset/XL/710/2765710.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20biadesivo%2090%20%3Fm%20Q-Connect%20-%20conf.%206%20pezzi%20-%2050%20mm%20x%2010%20m%20KF17475%20%28SKU%20136974%29%20%E2%80%93%20Prezzo%2011.54%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri biadesivi,Cancelleria,Nastri adesivi,Nastri biadesivi,https://m.me/paperprintsnc
136975,Nastro biadesivo in foam Q-Connect - conf. 8 pezzi - 12 mm x 5 m KF17477,"Nastro biadesivo in schiuma con spessore 1 mm. Formato 12 mm x 5 m.  Grazie alla sua tenuta e resistenza è iteale per per fissare, unire parti e montare. Colore bianco. Confezione composta da 8 pezzi.",in stock,new,0.00 EUR,8.01 EUR,https://asset.pbs-holding.com/asset/XL/699/2765699.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20biadesivo%20in%20foam%20Q-Connect%20-%20conf.%208%20pezzi%20-%2012%20mm%20x%205%20m%20KF17477%20%28SKU%20136975%29%20%E2%80%93%20Prezzo%208.01%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri biadesivi,Cancelleria,Nastri adesivi,Nastri biadesivi,https://m.me/paperprintsnc
136976,Nastro adesivo trasparente in PP Q-Connect - conf. 10 pezzi - 15 mm x 33 m - KF01787,"Nastro adesivo trasparente realizzato in resistente polipropilene. Anima prodotta al 30% in plastica riciclata, diametro 2,54 cm. Realizzato con colla acrilica a base d'acqua. Spessore 25 ?m film in PP + 20 ?m colla acrilica a base d'acqua. Formato 15 mm x 33 m. Sigilla e incolla rapidamente con salda tenuta. Ideale per imballare sigillare e riparare. Confezione composta da 10 pezzi.",in stock,new,0.00 EUR,2.97 EUR,https://asset.pbs-holding.com/asset/XL/430/2718430.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20adesivo%20trasparente%20in%20PP%20Q-Connect%20-%20conf.%2010%20pezzi%20-%2015%20mm%20x%2033%20m%20-%20KF01787%20%28SKU%20136976%29%20%E2%80%93%20Prezzo%202.97%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri adesivi trasparenti,Cancelleria,Nastri adesivi,Nastri adesivi trasparenti,https://m.me/paperprintsnc
136977,Nastro adesivo trasparente in PP Q-Connect - conf. 10 pezzi - 15 mm x 66 m - KF01788,"Nastro adesivo trasparente realizzato in resistente polipropilene. Diametro anima 7,62 cm. Realizzato con colla acrilica a base d'acqua. Spessore 25 ?m film in PP + 20 ?m colla acrilica a base d'acqua. Formato 15 mm x 66 m. Sigilla e incolla rapidamente con salda tenuta. Ideale per imballare sigillare e riparare. Disponibile in confezione da 10 pezzi.",in stock,new,0.00 EUR,5.72 EUR,https://asset.pbs-holding.com/asset/XL/506/2718506.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20adesivo%20trasparente%20in%20PP%20Q-Connect%20-%20conf.%2010%20pezzi%20-%2015%20mm%20x%2066%20m%20-%20KF01788%20%28SKU%20136977%29%20%E2%80%93%20Prezzo%205.72%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri adesivi trasparenti,Cancelleria,Nastri adesivi,Nastri adesivi trasparenti,https://m.me/paperprintsnc
136978,Espositore 10 nastri adesivi trasparenti con dispenser a chiocciola in blister Q-Connect assortiti - 19mmx33m - KF27009,Espositore composto da 10 nastri adesivi trasparenti con dispenser a chiocciola blisterati singolarmente. Nastro nel formato 19 mm x 33 m. Disponibili in colori assortiti.,in stock,new,0.00 EUR,13.65 EUR,https://asset.pbs-holding.com/asset/XL/704/2765704.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Espositore%2010%20nastri%20adesivi%20trasparenti%20con%20dispenser%20a%20chiocciola%20in%20blister%20Q-Connect%20assortiti%20-%2019mmx33m%20-%20KF27009%20%28SKU%20136978%29%20%E2%80%93%20Prezzo%2013.65%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Espositori > Espositori,Cancelleria,Espositori,Espositori,https://m.me/paperprintsnc
136979,Nastro di segnalazione nero/giallo Q-Connect - 150 µm 48 mm x 20 m - conf. 6 pezzi - KF04383,"Nastro di segnalazione di pericolo Q-Connect. Nastro adesivo giallo/nero ad alta visibilità. Ideale per segnalare aree da evitare o materiali pericolosi. Si attacca saldamente e si stende uniformemente in linee rette o curve. Dimensioni: 48 mm x 20 m. Spessore del nastro: 150 micron. Realizzato in PVC con colla a base di gomma. Anima rotolo 3'' (circa 7,6 cm). Confezione composta da 6 rotoli.",in stock,new,0.00 EUR,19.37 EUR,https://asset.pbs-holding.com/asset/XL/864/2832864.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20di%20segnalazione%20nero/giallo%20Q-Connect%20-%20150%20%C2%B5m%2048%20mm%20x%2020%20m%20-%20conf.%206%20pezzi%20-%20KF04383%20%28SKU%20136979%29%20%E2%80%93%20Prezzo%2019.37%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Servizi generali > Sicurezza e ambiente di lavoro > Segnaletica,Servizi generali,Sicurezza e ambiente di lavoro,Segnaletica,https://m.me/paperprintsnc
136980,Nastro adesivo scritta 'FRAGILE' bianco/rosso Q-Connect - conf. 6 pezzi - 48 mm x 66 m - KF11206,"Nastro adesivo con scritta ''FRAGILE''. Anima in carta da 3'' (circa 7,6 cm). Il nastro ha uno spessore di 45 mm. Nastro adesivo di colore bianco con scritta rossa FRAGILE. Dimensioni: 48 mm x 66 m. Ideale per imballare segnalando la delicatezza dei prodotti. Disponibile in una confezione da 6 rotoli etichettati.",in stock,new,0.00 EUR,8.01 EUR,https://asset.pbs-holding.com/asset/XL/712/2765712.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20adesivo%20scritta%20%27FRAGILE%27%20bianco/rosso%20Q-Connect%20-%20conf.%206%20pezzi%20-%2048%20mm%20x%2066%20m%20-%20KF11206%20%28SKU%20136980%29%20%E2%80%93%20Prezzo%208.01%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Imballo > Nastri adesivi per la spedizione,Spedizione,Imballo,Nastri adesivi per la spedizione,https://m.me/paperprintsnc
136981,Magneti per lavagne bianche 20 mm Q-Connect colori assortiti - conf. 10 pezzi -  - KF02637,"Magneti per lavagne bianche con diametro 20 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colori assortiti che permettono di organizzare meglio il lavoro. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.01 EUR,https://asset.pbs-holding.com/asset/XL/684/2765684.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2020%20mm%20Q-Connect%20colori%20assortiti%20-%20conf.%2010%20pezzi%20-%20%20-%20KF02637%20%28SKU%20136981%29%20%E2%80%93%20Prezzo%202.01%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136982,Magneti per lavagne bianche 25 mm Q-Connect colori assortiti - conf. 10 pz - KF02643,"Magneti per lavagne bianche con diametro 25 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colori assortiti che permettono di organizzare meglio il lavoro. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.18 EUR,https://asset.pbs-holding.com/asset/XL/722/2765722.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2025%20mm%20Q-Connect%20colori%20assortiti%20-%20conf.%2010%20pz%20-%20KF02643%20%28SKU%20136982%29%20%E2%80%93%20Prezzo%202.18%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136983,Magneti per lavagne bianche 25 mm Q-Connect nero - conf. 10 pz - KF02638,"Magneti per lavagne bianche con diametro 25 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore nero. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.18 EUR,https://asset.pbs-holding.com/asset/XL/687/2765687.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2025%20mm%20Q-Connect%20nero%20-%20conf.%2010%20pz%20-%20KF02638%20%28SKU%20136983%29%20%E2%80%93%20Prezzo%202.18%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136984,Magneti per lavagne bianche 25 mm Q-Connect blu - conf 10 pz - KF02640,"Magneti per lavagne bianche con diametro 25 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore blu. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.18 EUR,https://asset.pbs-holding.com/asset/XL/719/2765719.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2025%20mm%20Q-Connect%20blu%20-%20conf%2010%20pz%20-%20KF02640%20%28SKU%20136984%29%20%E2%80%93%20Prezzo%202.18%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136985,Magneti per lavagne bianche 25 mm Q-Connect verde - conf. 10 pz - KF02641,"Magneti per lavagne bianche con diametro 25 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore verde. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.18 EUR,https://asset.pbs-holding.com/asset/XL/660/2765660.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2025%20mm%20Q-Connect%20verde%20-%20conf.%2010%20pz%20-%20KF02641%20%28SKU%20136985%29%20%E2%80%93%20Prezzo%202.18%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136986,Magneti per lavagne bianche 25 mm Q-Connect rosso - conf. 10 pz - KF02642,"Magneti per lavagne bianche con diametro 25 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore rosso. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.18 EUR,https://asset.pbs-holding.com/asset/XL/708/2765708.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2025%20mm%20Q-Connect%20rosso%20-%20conf.%2010%20pz%20-%20KF02642%20%28SKU%20136986%29%20%E2%80%93%20Prezzo%202.18%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136987,Magneti per lavagne bianche 25 mm Q-Connect bianco - conf. 10 pz - KF02639,"Magneti per lavagne bianche con diametro 25 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore bianco. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.18 EUR,https://asset.pbs-holding.com/asset/XL/679/2765679.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2025%20mm%20Q-Connect%20bianco%20-%20conf.%2010%20pz%20-%20KF02639%20%28SKU%20136987%29%20%E2%80%93%20Prezzo%202.18%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136988,Magneti per lavagne bianche 35 mm Q-Connect colori assortiti - conf. 10 pz - KF02649,"Magneti per lavagne bianche con diametro 35 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colori assortiti che permettono di organizzare meglio il lavoro. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.67 EUR,https://asset.pbs-holding.com/asset/XL/678/2765678.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2035%20mm%20Q-Connect%20colori%20assortiti%20-%20conf.%2010%20pz%20-%20KF02649%20%28SKU%20136988%29%20%E2%80%93%20Prezzo%202.67%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136989,Magneti per lavagne bianche 35 mm Q-Connect nero - conf. 10 pz - KF02644,"Magneti per lavagne bianche con diametro 35 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore nero. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.67 EUR,https://asset.pbs-holding.com/asset/XL/690/2765690.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2035%20mm%20Q-Connect%20nero%20-%20conf.%2010%20pz%20-%20KF02644%20%28SKU%20136989%29%20%E2%80%93%20Prezzo%202.67%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136990,Magneti per lavagne bianche 35 mm Q-Connect blu - conf. 10 pz - KF02646,"Magneti per lavagne bianche con diametro 35 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore blu. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.67 EUR,https://asset.pbs-holding.com/asset/XL/668/2765668.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2035%20mm%20Q-Connect%20blu%20-%20conf.%2010%20pz%20-%20KF02646%20%28SKU%20136990%29%20%E2%80%93%20Prezzo%202.67%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136991,Magneti per lavagne bianche 35 mm Q-Connect verde - conf. 10 pz - KF02647,"Magneti per lavagne bianche con diametro 35 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore verde. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.67 EUR,https://asset.pbs-holding.com/asset/XL/709/2765709.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2035%20mm%20Q-Connect%20verde%20-%20conf.%2010%20pz%20-%20KF02647%20%28SKU%20136991%29%20%E2%80%93%20Prezzo%202.67%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136992,Magneti per lavagne bianche 35 mm Q-Connect rosso - conf. 10 pz - KF02648,"Magneti per lavagne bianche con diametro 35 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore rosso. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.67 EUR,https://asset.pbs-holding.com/asset/XL/696/2765696.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2035%20mm%20Q-Connect%20rosso%20-%20conf.%2010%20pz%20-%20KF02648%20%28SKU%20136992%29%20%E2%80%93%20Prezzo%202.67%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136993,Magneti per lavagne bianche 35 mm Q-Connect bianco - conf. 10 pz - KF02645,"Magneti per lavagne bianche con diametro 35 mm. Hanno una salda tenuta che garantisce una perfetta aderenza alla lavagna, ideali per fissare documenti. Disponibili in colore bianco. Confezione composta da 10 magneti.",in stock,new,0.00 EUR,2.67 EUR,https://asset.pbs-holding.com/asset/XL/665/2765665.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Magneti%20per%20lavagne%20bianche%2035%20mm%20Q-Connect%20bianco%20-%20conf.%2010%20pz%20-%20KF02645%20%28SKU%20136993%29%20%E2%80%93%20Prezzo%202.67%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Comunicazione visiva > Lavagne > Magneti per lavagna,Comunicazione visiva,Lavagne,Magneti per lavagna,https://m.me/paperprintsnc
136994,Nastro adesivo scrivibile Q-Connect in PPL opaco invisibile - 19 mm x 33 m - torre da 8 pezzi - KF15241,"Nastro adesivo realizzato in polipropilene opaco invisibile. Non lascia traccia sui documenti. Scrivibile, fotocopiabile, non lascia ombreggiature o segni. Formato 19 mm x 33 m, spessore 50 micron. Disponibile in torre da 8 nastri.",in stock,new,0.00 EUR,5.32 EUR,https://asset.pbs-holding.com/asset/XL/173/1819173.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Nastro%20adesivo%20scrivibile%20Q-Connect%20in%20PPL%20opaco%20invisibile%20-%2019%20mm%20x%2033%20m%20-%20torre%20da%208%20pezzi%20-%20KF15241%20%28SKU%20136994%29%20%E2%80%93%20Prezzo%205.32%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Cancelleria > Nastri adesivi > Nastri adesivi trasparenti,Cancelleria,Nastri adesivi,Nastri adesivi trasparenti,https://m.me/paperprintsnc
137002,"Fascette in nylon nero Q-Connect 100x2,5 mm - conf. 100 pz - KF17185","Fascette realizzate in nylon di base per cavi con gancio e anello da usare una sola volta. Perfette per fissare, legare oppure tenere insieme gli oggetti. Dimensioni delle fascette: 100 x 2,5 mm. Colore: nero. Materiale: Nylon V-2. Resistente ai raggi UV. Resistenza minima alla trazione del cappio: 18 libbre (2,03 Nm). Temperature di esercizio: da -40°C a +80°C. Confezione composta da 100 fascette in busta di polietilene.",in stock,new,0.00 EUR,1.74 EUR,https://asset.pbs-holding.com/asset/XL/52/2833052.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Fascette%20in%20nylon%20nero%20Q-Connect%20100x2%2C5%20mm%20-%20conf.%20100%20pz%20-%20KF17185%20%28SKU%20137002%29%20%E2%80%93%20Prezzo%201.74%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Servizi generali > Manutenzione > Accessori ferramenta,Servizi generali,Manutenzione,Accessori ferramenta,https://m.me/paperprintsnc
